id,datetime,year,month,country,state,city,lat,lon,shape,description,duration,has_image,confidence,confidence_city_level,date_index,description_length
247,2019-08-12 00:00:00,2019,8,CN,State4,City5,-11.003650999230622,168.55358079258315,Unknown,Seen a slow cylinder object in the sky,0.03,0,0.5225069864083658,0.8502584665600013,2019-08,38
248,2010-07-27 00:00:00,2010,7,BR,State4,City9,-14.71121128933352,-98.56933169687771,Triangle,Seen a rotating cylinder object in the sky,1.03,0,0.2799126001024238,0.3314266761682202,2010-07,42
249,2017-09-28 00:00:00,2017,9,BR,State4,City3,37.123796578703804,-174.3342337186335,Unknown,Seen a rotating sphere object in the sky,19.53,1,0.7094093293552008,0.6830501585295932,2017-09,40
250,2010-06-16 00:00:00,2010,6,ZA,State2,City1,25.084255221994795,-62.69225687863336,Light,Seen a bright sphere object in the sky,10.1,0,0.6763778444652129,0.839373948772572,2010-06,38
251,2015-11-30 00:00:00,2015,11,RU,State5,City5,54.52005784712304,0.9033829091296752,Cylinder,Seen a slow light object in the sky,1.55,0,0.3295752718614924,0.8815407658166057,2015-11,35
252,2019-05-15 00:00:00,2019,5,BR,State3,City8,-17.767651140517117,-169.78934367717298,Light,Seen a fast triangle object in the sky,16.59,0,0.5757950917140756,0.6353774522917134,2019-05,38
253,2013-02-27 00:00:00,2013,2,IN,State3,City8,47.70513175792867,21.329388012206635,Disc,Seen a dim cylinder object in the sky,2.29,0,0.4006963594757214,0.9456663823531308,2013-02,37
254,2017-08-15 00:00:00,2017,8,AU,State4,City2,32.396062350010666,134.74179898244284,Light,Seen a bright triangle object in the sky,1.77,1,0.3879625494405094,0.40966328921864326,2017-08,40
255,2015-03-26 00:00:00,2015,3,GB,State4,City3,-17.109041808634437,73.70358999000123,Cylinder,Seen a bright triangle object in the sky,0.83,0,0.49927375079974284,0.4896846624808216,2015-03,40
256,2017-10-31 00:00:00,2017,10,RU,State4,City8,14.599852374390935,44.26859627218954,Cylinder,Seen a rotating triangle object in the sky,11.59,0,0.7621502345746547,0.49217611302777287,2017-10,42
257,2010-08-05 00:00:00,2010,8,BR,State4,City6,-25.37160508179653,164.14623025497048,Sphere,Seen a rotating triangle object in the sky,21.71,1,0.6586936342222828,0.6514542718997621,2010-08,42
258,2019-06-16 00:00:00,2019,6,RU,State2,City10,44.92799004898107,164.9805601831581,Triangle,Seen a dim cylinder object in the sky,1.98,0,0.5907832037497787,0.17721361026485138,2019-06,37
259,2010-01-25 00:00:00,2010,1,BR,State2,City10,-46.508721934522654,116.73592909316227,Light,Seen a rotating sphere object in the sky,6.08,0,0.32740915463689235,0.7897065844364911,2010-01,40
260,2010-03-09 00:00:00,2010,3,CA,State1,City1,-34.507876644715076,38.787065058906364,Unknown,Seen a dim sphere object in the sky,2.04,0,0.8831674128127066,0.8462552173078657,2010-03,35
261,2018-04-15 00:00:00,2018,4,AU,State1,City3,-38.03600495040946,-4.404758580825586,Sphere,Seen a bright cylinder object in the sky,0.55,1,0.6310596568491014,0.5423626936756215,2018-04,40
262,2012-10-04 00:00:00,2012,10,ZA,State2,City5,-11.636879711485363,-175.20619923127177,Triangle,Seen a bright disc object in the sky,2.49,0,0.14767438701273328,0.851639387398796,2012-10,36
263,2016-04-01 00:00:00,2016,4,AU,State4,City4,29.42795520385549,38.25428624155492,Sphere,Seen a rotating unknown object in the sky,4.01,0,0.5599211502812738,0.7147512396754101,2016-04,41
264,2014-10-07 00:00:00,2014,10,FR,State3,City10,3.2288938862616448,176.07170712846732,Disc,Seen a fast sphere object in the sky,0.66,0,0.42669579261228746,0.40462507180158414,2014-10,36
265,2015-07-16 00:00:00,2015,7,ZA,State2,City3,-1.4788411754150914,114.51637800865046,Triangle,Seen a fast sphere object in the sky,8.53,0,0.5614973533923451,0.4617940952152756,2015-07,36
266,2010-10-19 00:00:00,2010,10,ZA,State2,City7,-59.93448421236052,-57.3823282016333,Disc,Seen a dim unknown object in the sky,3.44,0,0.560096055021429,0.49854171029012256,2010-10,36
267,2014-10-17 00:00:00,2014,10,CN,State1,City9,-8.951792957393437,-125.26307098400807,Light,Seen a fast unknown object in the sky,1.34,0,0.36222213852948426,0.665750615227655,2014-10,37
268,2012-10-19 00:00:00,2012,10,GB,State5,City7,-52.37354701966099,102.26110120817549,Disc,Seen a bright triangle object in the sky,4.49,0,0.773882862846154,0.7881174526645517,2012-10,40
269,2017-07-12 00:00:00,2017,7,BR,State3,City6,-35.00960974542194,87.81761542742697,Triangle,Seen a slow triangle object in the sky,7.88,0,0.5299676932129136,0.7344014027650265,2017-07,38
270,2017-08-07 00:00:00,2017,8,RU,State3,City6,51.887272675259325,168.13684511255633,Disc,Seen a bright disc object in the sky,1.98,0,0.6412021859765613,0.47594488335352886,2017-08,36
271,2017-02-16 00:00:00,2017,2,CA,State5,City6,-34.152215478811414,134.94325029816196,Unknown,Seen a dim light object in the sky,6.04,0,0.7027135347122304,0.6225699266594558,2017-02,34
272,2015-09-12 00:00:00,2015,9,ZA,State1,City2,43.0005166361115,20.038545098066663,Unknown,Seen a rotating unknown object in the sky,2.79,0,0.38927636030720203,0.4773592374737894,2015-09,41
273,2018-06-11 00:00:00,2018,6,RU,State3,City7,36.34720458736011,-143.53767109269285,Cylinder,Seen a bright disc object in the sky,16.63,0,0.3632347272790215,0.9164541367031694,2018-06,36
274,2014-06-29 00:00:00,2014,6,BR,State1,City8,-40.902451566930864,-5.939762981774379,Light,Seen a slow triangle object in the sky,7.37,1,0.6682861023271649,0.5231123808131471,2014-06,38
275,2016-03-10 00:00:00,2016,3,FR,State1,City2,12.685434872433461,-67.06978055196588,Sphere,Seen a rotating sphere object in the sky,2.2,0,0.7089256149135286,0.5865250002829341,2016-03,40
276,2013-03-08 00:00:00,2013,3,BR,State4,City8,-46.1205753713984,4.46705352894233,Cylinder,Seen a rotating light object in the sky,0.09,0,0.2934472143813295,0.5433179981690686,2013-03,39
277,2014-09-15 00:00:00,2014,9,FR,State5,City6,27.34657900434138,-71.38743312972485,Sphere,Seen a bright disc object in the sky,5.36,0,0.8016864779236492,0.3600964104724873,2014-09,36
278,2013-12-16 00:00:00,2013,12,RU,State5,City7,16.495473284664797,130.25627711121444,Unknown,Seen a slow unknown object in the sky,1.1,0,0.46467450284992207,0.5841930645178812,2013-12,37
279,2011-09-16 00:00:00,2011,9,US,State4,City9,37.43262740292232,123.95772503381596,Light,Seen a dim light object in the sky,0.65,0,0.6037676792768576,0.764374601339866,2011-09,34
280,2019-10-01 00:00:00,2019,10,FR,State1,City9,-2.4738540732974315,-66.43254341985987,Light,Seen a dim light object in the sky,13.42,0,0.5846582313657089,0.5658499456223433,2019-10,34
281,2012-02-10 00:00:00,2012,2,ZA,State1,City9,49.78357054000594,35.849284694638186,Unknown,Seen a fast sphere object in the sky,49.42,0,0.35429865202500094,0.2697938545386597,2012-02,36
282,2014-04-13 00:00:00,2014,4,AU,State3,City1,-54.078126385387236,-25.134891249940523,Unknown,Seen a bright disc object in the sky,1.57,0,0.370392779157916,0.5582748673011259,2014-04,36
283,2013-05-26 00:00:00,2013,5,RU,State5,City6,-24.853372196758244,147.27339253028276,Disc,Seen a slow disc object in the sky,1.8,1,0.18746114910576128,0.4578105861131229,2013-05,34
284,2017-06-04 00:00:00,2017,6,CA,State3,City6,25.806311695820042,-112.5500754865238,Disc,Seen a rotating disc object in the sky,0.9,0,0.32732747965601583,0.6104693707638484,2017-06,38
285,2012-04-01 00:00:00,2012,4,BR,State3,City1,-9.826894590239895,71.18222464258537,Light,Seen a dim triangle object in the sky,3.06,0,0.2776286058886064,0.7930719337938243,2012-04,37
286,2010-11-04 00:00:00,2010,11,US,State5,City1,-39.24583748746123,169.335118021398,Disc,Seen a rotating unknown object in the sky,10.04,0,0.5060285773655441,0.45995830422349004,2010-11,41
287,2013-04-13 00:00:00,2013,4,CN,State3,City2,-47.134710548574475,-116.90081295728754,Triangle,Seen a bright light object in the sky,6.05,1,0.7054103229083123,0.5688984910159378,2013-04,37
288,2013-03-18 00:00:00,2013,3,AU,State5,City8,38.080693375394574,-107.29208576728685,Disc,Seen a slow triangle object in the sky,9.36,1,0.4959282604000288,0.6092722833374568,2013-03,38
289,2018-03-17 00:00:00,2018,3,ZA,State1,City7,-3.222842584122688,69.74040192200204,Triangle,Seen a slow unknown object in the sky,1.3,0,0.5508281243274105,0.3144649175928998,2018-03,37
290,2014-04-15 00:00:00,2014,4,CN,State1,City6,45.87404063029288,100.495412828969,Disc,Seen a fast triangle object in the sky,6.56,0,0.6167005315051893,0.6705867640515266,2014-04,38
291,2017-02-08 00:00:00,2017,2,CA,State2,City9,27.994696118007127,-3.402340274184212,Triangle,Seen a bright unknown object in the sky,12.54,0,0.601956416153045,0.5411682751892539,2017-02,39
292,2012-03-18 00:00:00,2012,3,US,State3,City1,-10.83285532431077,39.487127452963676,Triangle,Seen a dim unknown object in the sky,1.65,0,0.4421252749832748,0.4087376005815717,2012-03,36
293,2019-06-28 00:00:00,2019,6,RU,State3,City10,-15.178678301317959,-103.43433282774164,Light,Seen a slow unknown object in the sky,5.87,0,0.280498240874975,0.3308453465675758,2019-06,37
294,2015-10-23 00:00:00,2015,10,CA,State5,City8,1.8766015981502093,-8.41887771576262,Light,Seen a slow triangle object in the sky,2.56,0,0.43552917349390236,0.5915003780412872,2015-10,38
295,2010-10-25 00:00:00,2010,10,US,State3,City8,46.68719438276743,-139.65412288503055,Light,Seen a rotating unknown object in the sky,1.71,0,0.5094439032895858,0.7641004127452918,2010-10,41
296,2018-02-15 00:00:00,2018,2,ZA,State2,City7,28.473429565700144,-64.28810690076071,Cylinder,Seen a bright disc object in the sky,17.47,0,0.36925321808437855,0.6981990345392748,2018-02,36
297,2012-01-01 00:00:00,2012,1,CN,State4,City4,-59.381644287717215,-77.47930618885646,Cylinder,Seen a fast cylinder object in the sky,2.14,0,0.5542941066051573,0.3643915353566216,2012-01,38
298,2015-05-25 00:00:00,2015,5,IN,State4,City9,23.29894216429507,-19.934870363128795,Disc,Seen a dim unknown object in the sky,0.57,0,0.4560931856086786,0.5317841580927981,2015-05,36
299,2018-01-03 00:00:00,2018,1,AU,State1,City10,50.34088882869848,154.8454904077309,Cylinder,Seen a fast cylinder object in the sky,2.46,0,0.5932732291266338,0.6917360252085821,2018-01,38
300,2014-12-01 00:00:00,2014,12,RU,State2,City3,25.254691140538995,-114.74364162677674,Triangle,Seen a fast triangle object in the sky,2.97,0,0.37951407857227626,0.8385617290124142,2014-12,38
301,2014-12-29 00:00:00,2014,12,GB,State1,City9,-38.759306211900494,-35.50023121510063,Disc,Seen a bright light object in the sky,6.98,0,0.3617048511035924,0.9015231053298736,2014-12,37
302,2017-09-26 00:00:00,2017,9,GB,State5,City7,-1.9778247087049579,41.6149988794721,Triangle,Seen a fast sphere object in the sky,14.97,1,0.7661084506555906,0.6431859835550218,2017-09,36
303,2019-06-29 00:00:00,2019,6,RU,State4,City6,-43.16207784918967,160.76055098664062,Light,Seen a slow disc object in the sky,8.49,0,0.5043134356570529,0.8152400647075284,2019-06,34
304,2019-11-21 00:00:00,2019,11,RU,State5,City1,-16.920566599244154,-132.06665104712346,Sphere,Seen a bright light object in the sky,13.36,1,0.5829445774093305,0.3201288058430335,2019-11,37
305,2011-03-06 00:00:00,2011,3,IN,State2,City1,52.454045032862126,150.43558211752088,Disc,Seen a bright unknown object in the sky,3.22,0,0.3352366620661771,0.7017245471895701,2011-03,39
306,2010-07-19 00:00:00,2010,7,FR,State1,City8,50.796636907045,-150.82063609173784,Unknown,Seen a rotating cylinder object in the sky,6.35,0,0.4434103316776811,0.9184851414669439,2010-07,42
307,2013-12-18 00:00:00,2013,12,ZA,State1,City9,-26.059577738870054,-6.933097022304793,Sphere,Seen a slow light object in the sky,1.85,0,0.6023254224211423,0.5917114637178011,2013-12,35
308,2012-12-21 00:00:00,2012,12,CA,State3,City2,-19.244274700056103,-16.347647797026212,Triangle,Seen a bright cylinder object in the sky,0.36,0,0.7348423789469127,0.8751883158516098,2012-12,40
309,2016-07-17 00:00:00,2016,7,BR,State2,City1,12.025544175755272,-104.5430176042096,Cylinder,Seen a slow unknown object in the sky,2.27,0,0.3913272387800683,0.8711208257058436,2016-07,37
310,2012-05-15 00:00:00,2012,5,AU,State2,City10,55.583675431245595,-54.914519478294906,Disc,Seen a dim cylinder object in the sky,5.99,0,0.379562388284155,0.725065035725091,2012-05,37
311,2018-07-14 00:00:00,2018,7,CN,State1,City4,-42.263839912153145,-16.500503394576697,Disc,Seen a fast unknown object in the sky,1.61,0,0.49659965894834784,0.9351003513003866,2018-07,37
312,2017-10-21 00:00:00,2017,10,CA,State5,City10,-29.170002757599708,131.4761266478265,Disc,Seen a bright triangle object in the sky,9.88,0,0.2713407275376707,0.5419607737925589,2017-10,40
313,2015-05-09 00:00:00,2015,5,CA,State3,City8,44.82681927489257,163.82309233448154,Light,Seen a dim cylinder object in the sky,7.82,0,0.495480004028356,0.554200916982119,2015-05,37
314,2013-01-17 00:00:00,2013,1,CA,State1,City2,-0.9729321949986627,6.813244309379485,Cylinder,Seen a bright triangle object in the sky,1.08,0,0.49029074230769104,0.9049292861599234,2013-01,40
315,2015-09-13 00:00:00,2015,9,GB,State4,City1,47.875331067243806,133.23592450599187,Disc,Seen a slow triangle object in the sky,2.01,0,0.608712372549389,0.6778389681323234,2015-09,38
316,2017-05-17 00:00:00,2017,5,GB,State3,City3,-37.73785229721885,38.9417708436406,Sphere,Seen a bright disc object in the sky,8.72,1,0.7121914614033455,0.3514111389027239,2017-05,36
317,2016-03-30 00:00:00,2016,3,CN,State3,City6,3.920230496563285,-54.328556884436836,Cylinder,Seen a bright triangle object in the sky,1.4,0,0.5854766476700136,0.6054197952918632,2016-03,40
318,2012-02-07 00:00:00,2012,2,FR,State1,City10,-20.84764408207532,-110.09008525915114,Cylinder,Seen a fast disc object in the sky,2.01,0,0.6112326576439534,1.0,2012-02,34
319,2015-09-16 00:00:00,2015,9,IN,State4,City2,-22.014892812902872,-31.271482158204662,Unknown,Seen a bright sphere object in the sky,2.1,0,0.5078418426701452,0.12623930947336864,2015-09,38
320,2014-11-28 00:00:00,2014,11,CN,State3,City8,-6.374764326456102,8.216741852585187,Cylinder,Seen a bright sphere object in the sky,8.07,1,0.44603831352857604,0.8644388316401606,2014-11,38
321,2014-01-23 00:00:00,2014,1,FR,State5,City3,-8.030706107847784,-164.00038022655977,Sphere,Seen a dim cylinder object in the sky,0.19,0,0.20060346962648534,0.49826494962322565,2014-01,37
322,2016-05-27 00:00:00,2016,5,CA,State1,City8,-17.118374438645468,-127.49718028649374,Disc,Seen a fast triangle object in the sky,0.38,0,0.3670668771238075,0.7056877530632238,2016-05,38
323,2010-07-17 00:00:00,2010,7,FR,State5,City7,49.796492437874235,36.0663926333184,Cylinder,Seen a slow disc object in the sky,4.32,0,0.5325900027039995,0.7650433444660872,2010-07,34
324,2012-06-13 00:00:00,2012,6,FR,State5,City10,27.80930225194713,-98.99942591622165,Cylinder,Seen a dim light object in the sky,2.53,0,0.2531609414315012,0.3303136797893459,2012-06,34
325,2015-05-28 00:00:00,2015,5,BR,State1,City3,27.305638959783565,121.4374953892671,Disc,Seen a bright cylinder object in the sky,5.01,0,0.5364334734174905,0.28837517129955037,2015-05,40
326,2013-07-02 00:00:00,2013,7,AU,State5,City2,-25.210386048965347,-62.30079008129138,Light,Seen a slow cylinder object in the sky,1.55,0,0.43987479345980735,0.4260269048203652,2013-07,38
327,2018-08-19 00:00:00,2018,8,IN,State2,City9,9.325130918020847,-142.25968538882967,Cylinder,Seen a slow unknown object in the sky,12.02,0,0.34676602211274643,0.5804323334205416,2018-08,37
328,2014-01-10 00:00:00,2014,1,CA,State4,City4,33.50153199622008,-149.92898812008588,Triangle,Seen a fast light object in the sky,7.16,1,0.42949635250174956,0.263499770281386,2014-01,35
329,2010-05-17 00:00:00,2010,5,CA,State4,City9,35.47084422518557,157.36428739144066,Light,Seen a dim cylinder object in the sky,0.35,1,0.60931722818924,0.7312519117040776,2010-05,37
330,2016-02-16 00:00:00,2016,2,BR,State5,City5,-18.656344709482525,-137.5126879529235,Sphere,Seen a rotating triangle object in the sky,7.66,0,0.6328251664429216,0.7184463367257607,2016-02,42
331,2015-12-18 00:00:00,2015,12,CA,State4,City10,32.50473078823774,-129.2724849016584,Unknown,Seen a dim light object in the sky,17.46,0,0.2094467888826141,0.6596670170508687,2015-12,34
332,2016-03-07 00:00:00,2016,3,IN,State3,City5,28.30726761692796,130.55978085579108,Light,Seen a bright disc object in the sky,14.27,0,0.47757739817769945,0.6449569319341117,2016-03,36
333,2013-10-24 00:00:00,2013,10,US,State3,City1,-43.01922172537196,-88.45627310015617,Triangle,Seen a rotating disc object in the sky,6.65,0,0.637082698742526,0.33622441809871856,2013-10,38
334,2016-05-28 00:00:00,2016,5,CN,State4,City9,43.913456227977264,59.742507871589794,Sphere,Seen a fast unknown object in the sky,0.66,0,0.4613157710585964,0.5368191128346707,2016-05,37
335,2013-11-01 00:00:00,2013,11,GB,State2,City6,-7.041423578350702,114.0212473307609,Cylinder,Seen a slow triangle object in the sky,4.29,0,0.516322290637132,0.6083355029784202,2013-11,38
336,2019-05-13 00:00:00,2019,5,RU,State2,City3,-1.630746133360141,38.585030446869155,Triangle,Seen a bright unknown object in the sky,1.67,0,0.2756883687109596,0.7547034800742803,2019-05,39
337,2010-06-18 00:00:00,2010,6,AU,State1,City7,-6.195698532240321,164.69587564122577,Sphere,Seen a slow disc object in the sky,17.57,1,0.4279949514772557,0.6261963411141324,2010-06,34
338,2015-03-24 00:00:00,2015,3,BR,State1,City8,8.141520177300904,75.19784373390289,Triangle,Seen a rotating cylinder object in the sky,6.32,0,0.7743163144082338,0.9334318436920709,2015-03,42
339,2017-10-23 00:00:00,2017,10,RU,State3,City9,14.540309684046562,-139.409456434683,Sphere,Seen a rotating unknown object in the sky,4.72,0,0.38178979482269765,0.7248894638500865,2017-10,41
340,2010-06-26 00:00:00,2010,6,AU,State4,City1,-0.2184521084467903,21.02760955651675,Disc,Seen a dim triangle object in the sky,5.94,0,0.28390514852059745,0.6109122769409987,2010-06,37
341,2014-04-11 00:00:00,2014,4,AU,State5,City6,44.01462519109147,78.54714939210618,Triangle,Seen a bright light object in the sky,2.88,0,0.5224207637837609,0.6904798836207392,2014-04,37
342,2010-11-20 00:00:00,2010,11,AU,State1,City3,15.328170743434129,108.70460653444025,Disc,Seen a bright unknown object in the sky,2.33,0,0.6182943999598608,0.9229592758172052,2010-11,39
343,2011-05-24 00:00:00,2011,5,GB,State4,City3,-11.828646083337603,-170.52431929772706,Cylinder,Seen a slow cylinder object in the sky,13.73,1,0.6790715735937884,0.3746318289262932,2011-05,38
344,2017-10-22 00:00:00,2017,10,US,State2,City4,-9.996989170954684,78.79640949771277,Light,Seen a slow triangle object in the sky,2.02,0,0.42234160368120943,0.5279831762858053,2017-10,38
345,2018-09-22 00:00:00,2018,9,IN,State4,City2,37.30063381547417,117.24509556700184,Cylinder,Seen a fast sphere object in the sky,0.21,0,0.5333713364943079,0.5300617951112079,2018-09,36
346,2014-12-28 00:00:00,2014,12,FR,State2,City1,-18.216966870417586,88.86017193672836,Triangle,Seen a bright light object in the sky,2.56,0,0.5816532317428089,0.46584829674708444,2014-12,37
347,2012-11-19 00:00:00,2012,11,IN,State1,City7,-34.62542450611038,4.445692436015321,Disc,Seen a bright unknown object in the sky,7.81,0,0.5973815791751318,0.4086839982370747,2012-11,39
348,2014-11-13 00:00:00,2014,11,FR,State3,City5,-52.87401743930529,-15.112453288030963,Light,Seen a rotating triangle object in the sky,5.23,0,0.41791958839856835,0.719587841200223,2014-11,42
349,2019-03-16 00:00:00,2019,3,RU,State2,City3,45.1232217504689,17.790689987933717,Sphere,Seen a bright disc object in the sky,16.37,0,0.7569087396343541,0.5086451212374248,2019-03,36
350,2010-05-27 00:00:00,2010,5,BR,State4,City3,50.22557414284199,73.67173157757674,Light,Seen a slow light object in the sky,0.56,0,0.39690544661739036,0.7222191891769828,2010-05,35
351,2013-07-21 00:00:00,2013,7,CA,State1,City10,-45.58557814038288,152.24914462769476,Cylinder,Seen a slow triangle object in the sky,12.13,0,0.6061808238039702,0.5079092567883166,2013-07,38
352,2010-08-10 00:00:00,2010,8,RU,State5,City10,-19.86315102046622,42.132675830805,Sphere,Seen a slow sphere object in the sky,2.3,0,0.49671331457817114,0.3475961579047118,2010-08,36
353,2016-07-16 00:00:00,2016,7,ZA,State1,City9,-38.955351658170734,139.62035026204904,Disc,Seen a fast disc object in the sky,3.21,0,0.41191721539632187,0.8396094549276482,2016-07,34
354,2011-05-25 00:00:00,2011,5,CN,State1,City3,-46.092183740894434,72.45246508046185,Sphere,Seen a dim triangle object in the sky,2.8,0,0.4035723051556148,0.9596824163854633,2011-05,37
355,2017-01-06 00:00:00,2017,1,BR,State3,City1,47.98400916000362,-155.39890412201487,Cylinder,Seen a slow unknown object in the sky,0.62,0,0.4120479633619649,0.6449357710547167,2017-01,37
356,2015-10-19 00:00:00,2015,10,FR,State3,City3,-53.17472890255735,0.29814840058384107,Cylinder,Seen a rotating disc object in the sky,1.42,0,0.43296934024200545,0.7046170651274386,2015-10,38
357,2013-10-13 00:00:00,2013,10,ZA,State2,City8,57.65827961628081,-76.86491460651276,Light,Seen a bright light object in the sky,6.78,0,0.34716716009661364,0.9473534087803158,2013-10,37
358,2012-06-27 00:00:00,2012,6,GB,State2,City10,-48.4258967163139,-77.33702587227398,Cylinder,Seen a fast cylinder object in the sky,0.12,0,0.6046114554817655,0.7017306976525799,2012-06,38
359,2011-07-11 00:00:00,2011,7,CA,State2,City3,43.61647790323029,-51.86608156224568,Cylinder,Seen a fast sphere object in the sky,0.72,0,0.3944727026569667,0.8330077692560028,2011-07,36
360,2012-06-04 00:00:00,2012,6,GB,State5,City4,7.980732838699524,-66.69620207982872,Unknown,Seen a dim triangle object in the sky,0.13,0,0.4077468726949258,0.7426240633065205,2012-06,37
361,2017-09-14 00:00:00,2017,9,IN,State3,City6,-15.849901461855197,28.299592842156073,Light,Seen a bright sphere object in the sky,9.74,0,0.573303588681235,0.863995380775162,2017-09,38
362,2013-09-08 00:00:00,2013,9,CN,State4,City5,-18.918914804981057,66.09654012728055,Triangle,Seen a bright disc object in the sky,4.8,0,0.48380570852995275,0.6622218834609579,2013-09,36
363,2015-11-10 00:00:00,2015,11,CA,State3,City7,30.883697188525048,-83.25022065237523,Unknown,Seen a dim cylinder object in the sky,0.93,0,0.2867144547081632,0.6597864759084222,2015-11,37
364,2019-05-07 00:00:00,2019,5,CN,State4,City2,-22.251204599485533,-133.28545587538272,Light,Seen a dim light object in the sky,7.32,0,0.35959857521836003,0.7217345398679974,2019-05,34
365,2011-02-28 00:00:00,2011,2,AU,State5,City9,18.87826999405702,-158.82886046359363,Unknown,Seen a bright triangle object in the sky,17.03,0,0.470516413336851,0.3300907288246923,2011-02,40
366,2019-12-03 00:00:00,2019,12,US,State5,City2,2.0791300219296147,27.271024210998803,Light,Seen a fast disc object in the sky,13.63,0,0.41375182439487984,0.4253367322498772,2019-12,34
367,2019-07-19 00:00:00,2019,7,BR,State4,City1,-1.8041225810315424,-112.99314012011914,Cylinder,Seen a fast cylinder object in the sky,12.73,0,0.6125723805879559,0.872208369178839,2019-07,38
368,2017-07-21 00:00:00,2017,7,GB,State4,City1,48.13946047789939,-176.67072207946822,Cylinder,Seen a rotating sphere object in the sky,0.04,0,0.38533969565137816,0.8841309521794481,2017-07,40
369,2012-08-25 00:00:00,2012,8,BR,State2,City2,6.557407034431151,153.9911085565335,Light,Seen a fast light object in the sky,4.45,0,0.35493093934351827,0.6860748327189672,2012-08,35
370,2010-10-02 00:00:00,2010,10,FR,State5,City6,39.223392365843395,13.370550869966621,Triangle,Seen a slow triangle object in the sky,1.48,1,0.34841806868320624,0.40960166454935476,2010-10,38
371,2012-05-10 00:00:00,2012,5,IN,State3,City5,27.06882409217873,-146.7186551110898,Unknown,Seen a bright light object in the sky,4.16,0,0.5609985870436459,0.8405535721228545,2012-05,37
372,2015-09-23 00:00:00,2015,9,CA,State4,City10,-55.373130472920195,123.4516003658947,Disc,Seen a fast light object in the sky,1.91,0,0.57252075891286,0.6159852530032641,2015-09,35
373,2013-01-12 00:00:00,2013,1,ZA,State2,City6,32.7732063006503,173.9529857844425,Sphere,Seen a fast disc object in the sky,0.83,0,0.24913331186436793,0.36594776959079073,2013-01,34
374,2011-03-10 00:00:00,2011,3,RU,State2,City7,-33.97556998907512,-18.503761673621796,Sphere,Seen a rotating disc object in the sky,2.94,0,0.5933112794777153,0.7239085648505375,2011-03,38
375,2012-03-20 00:00:00,2012,3,GB,State5,City2,48.377957622188575,-164.70374103426306,Cylinder,Seen a dim light object in the sky,3.42,0,0.6291459905743919,0.7784978009113342,2012-03,34
376,2015-11-12 00:00:00,2015,11,AU,State2,City7,-54.84909712694016,-137.68346132781716,Light,Seen a rotating unknown object in the sky,22.91,0,0.24635033572864268,0.7752229532250432,2015-11,41
377,2013-04-13 00:00:00,2013,4,GB,State2,City5,-20.03135586308175,-42.60465120764442,Unknown,Seen a bright cylinder object in the sky,0.22,0,0.39643528559585595,0.5380838175639091,2013-04,40
378,2013-11-30 00:00:00,2013,11,FR,State1,City3,-48.03204633182952,138.78814948159572,Disc,Seen a rotating light object in the sky,1.79,0,0.7143338636536964,0.4960791521796318,2013-11,39
379,2010-07-21 00:00:00,2010,7,US,State4,City3,-2.9293059498187475,-126.70607546000566,Triangle,Seen a dim light object in the sky,9.55,1,0.6509152559037874,0.33862567143926137,2010-07,34
380,2016-12-21 00:00:00,2016,12,CA,State1,City9,38.402692304370206,116.63643384097037,Disc,Seen a fast unknown object in the sky,5.39,0,0.5037188988876563,0.9039197706374378,2016-12,37
381,2016-12-03 00:00:00,2016,12,US,State3,City5,-24.21751684043231,-174.608546321153,Sphere,Seen a dim unknown object in the sky,8.76,0,0.5751874094434147,0.6425722774313816,2016-12,36
382,2015-07-05 00:00:00,2015,7,AU,State1,City3,-41.88781232267501,-15.340068437108044,Unknown,Seen a bright sphere object in the sky,5.4,0,0.8168029435430111,0.9132995761777208,2015-07,38
383,2010-11-26 00:00:00,2010,11,IN,State3,City5,-20.367955716372094,51.982970742204515,Unknown,Seen a rotating cylinder object in the sky,7.13,0,0.5754195460178932,0.5482189198154517,2010-11,42
384,2019-11-22 00:00:00,2019,11,RU,State3,City3,37.66561703047631,-158.2633864707853,Cylinder,Seen a dim unknown object in the sky,3.4,0,0.3168786707871662,0.9422977975799899,2019-11,36
385,2010-07-29 00:00:00,2010,7,FR,State5,City6,-43.15392506407838,41.31459022193519,Disc,Seen a dim unknown object in the sky,1.15,1,0.704740849940124,0.23583676017493227,2010-07,36
386,2017-04-19 00:00:00,2017,4,US,State1,City4,-32.71650611069978,159.9854837290402,Sphere,Seen a bright disc object in the sky,8.3,1,0.3693591664063073,0.6326989033696047,2017-04,36
387,2015-06-02 00:00:00,2015,6,RU,State5,City1,-51.73776426079513,-122.30642875082577,Cylinder,Seen a dim sphere object in the sky,4.19,0,0.6490853353771752,0.4373765954333677,2015-06,35
388,2019-12-27 00:00:00,2019,12,CN,State2,City10,24.685205278752917,82.66009789272698,Triangle,Seen a rotating sphere object in the sky,0.75,0,0.5984405991435333,0.4789290840729177,2019-12,40
389,2012-11-06 00:00:00,2012,11,AU,State5,City2,-12.572010775639583,39.27380325967562,Unknown,Seen a dim cylinder object in the sky,8.17,0,0.6334270329508642,0.3344952390433165,2012-11,37
390,2015-11-25 00:00:00,2015,11,ZA,State1,City4,-22.69920274280208,-113.358100003477,Triangle,Seen a bright light object in the sky,15.92,0,0.7311399463113736,0.4711656770337078,2015-11,37
